id,title,genre,year
33606,The Flame of New Orleans,Adventure|Comedy|Music|Romance,1941
33648,A Garibaldian in the Convent,Comedy|Drama,1942
33654,The 47 Ronin,Action|Drama|History,1941
33712,Here Comes Mr. Jordan,Comedy|Fantasy|Romance,1941
33717,High Sierra,Action|Adventure|Drama|Film-Noir|Thriller,1941
33724,Hollywood Steps Out,Animation|Comedy|Family|Short,1941
33745,I'll Never Crow Again,Animation|Comedy|Family|Romance|Short,1941
33773,"Joe Glow, the Firefly",Animation|Comedy|Family|Short,1941
33804,The Lady Eve,Comedy|Romance,1941
33887,The Masked Rider,Western,1941
33910,Million Dollar Baby,Comedy|Romance,1941
33916,The Monster and the Girl,Crime|Drama|Horror|Thriller,1941
33922,Mr. & Mrs. Smith,Comedy|Romance,1941
33966,The Nurse's Secret,Crime|Drama|Mystery|Romance|Thriller,1941
33977,Olive's Boithday Presink,Animation|Comedy|Family|Short,1941
34037,Popeye Meets Rip Van Winkle,Animation|Comedy|Short,1941
34091,The Reluctant Dragon,Animation|Comedy|Family,1941
34116,Road to Zanzibar,Adventure|Comedy|Musical|Romance,1941
34128,Rookie Revue,Animation|Comedy|Family|Short|War,1941
34162,The Sea Wolf,Adventure|Drama,1941
34182,The Shepherd of the Hills,Adventure|Drama|Romance|Western,1941
34240,Sullivan's Travels,Adventure|Comedy|Drama|Romance,1941
34269,Texas,Western,1941
34272,That Hamilton Woman,Drama|History|Romance|War,1941
34277,They Died with Their Boots On,Biography|Drama|Romance|War|Western,1941
34298,The Brothers and Sisters of the Toda Family,Drama,1941
34337,Underground,Adventure|Drama|Romance|War,1941
34370,The Wagons Roll at Night,Drama|Romance,1941
34384,Western Union,History|Western,1941
34409,You'll Never Get Rich,Comedy,1941
34465,Arabian Nights,Action|Adventure|Comedy|Romance,1942
34487,Baby Wants a Bottleship,Animation|Comedy|Family|Short,1942
34492,Bambi,Adventure|Animation|Drama|Family,1942
34522,The Black Swan,Adventure|Drama,1942
34547,The Bowling Alley-Cat,Animation|Comedy|Family|Short,1942
34587,Cat People,Fantasy|Horror|Thriller,1942
34591,There Was a Father,Drama,1942
34639,The Avengers,Drama|War,1942
34657,Dog Trouble,Animation|Comedy|Family|Short,1942
34675,The Dover Boys at Pimento University or the Rivals of Roquefort Hall,Adventure|Animation|Comedy|Family|Short,1942
34731,Fine Feathered Friend,Animation|Comedy|Family|Short,1942
34734,Spitfire,Adventure|Biography|Drama|War,1942
34746,For Me and My Gal,Musical|Romance|War,1942
34753,Fraidy Cat,Animation|Comedy|Family|Short,1942
34756,Fresh Hare,Animation|Comedy|Family|Short,1942
34778,Gentleman Jim,Drama|Sport,1942
34798,The Glass Key,Crime|Drama|Film-Noir|Thriller,1942
34808,Grand Central Murder,Comedy|Crime|Drama|Film-Noir|Mystery,1942
34849,"Hi, Neighbor",Comedy|Music|Romance,1942
34862,Holiday Inn,Comedy|Drama|Music|Musical|Romance,1942
34890,In This Our Life,Drama,1942
34902,Invisible Agent,Action|Adventure|Romance|Sci-Fi,1942
34922,Journey Into Fear,Drama|Film-Noir|Thriller,1943
34988,London Blackout Murders,Crime|Drama|Thriller|War,1943
35015,The Magnificent Ambersons,Drama|Romance,1942
35074,Mokey,Adventure|Drama,1942
35075,Midnight in Paris,Crime|Drama|Mystery|Thriller,1942
35093,Mrs. Miniver,Drama|Romance|War,1942
35096,The Mummy's Tomb,Drama|Fantasy|Horror|Mystery|Thriller,1942
35146,Olive Oyl and Water Don't Mix,Animation|Comedy|Family|Short,1942
35192,"Pip-eye, Pup-eye, Poop-eye an' Peep-eye",Animation|Comedy|Family|Short,1942
35238,Random Harvest,Drama|Romance,1942
35288,Saps in Chaps,Animation|Comedy|Family|Short|Western,1942
35317,Sherlock Holmes and the Secret Weapon,Adventure|Crime|Drama|Mystery|Thriller,1942
35369,The Spoilers,Drama|Western,1942
35527,The Wabbit Who Came to Supper,Adventure|Animation|Comedy|Family|Short,1942
35529,The Wacky Wabbit,Animation|Comedy|Family|Short|Western,1942
35583,You Were Never Lovelier,Comedy|Musical|Romance,1942
35636,Angels of Sin,Drama,1943
35659,Background to Danger,Drama|Thriller|War,1943
35670,Bell-Bottom George,Comedy|War,1944
35777,The Dancing Masters,Comedy|Romance,1943
35881,Fires Were Started,Drama|War,1943
35896,For Whom the Bell Tolls,Adventure|Drama|History|Romance|War,1943
35936,The Ghost Rider,Western,1943
35962,The Halfway House,Drama|Fantasy|Mystery,1944
35966,Hangmen Also Die!,Drama|Film-Noir|Thriller|War,1943
35979,Heaven Can Wait,Comedy|Drama|Fantasy|Romance,1943
36015,Hop and Go,Animation|Comedy|Family|Short,1943
36061,Junior Army,Action|Adventure|War,1942
36092,A Lady Takes a Chance,Comedy|Romance|Western,1943
36119,The Lonesome Mouse,Animation|Comedy|Family|Short,1943
36126,Madame Curie,Biography|Drama|Romance,1943
36154,Meshes of the Afternoon,Fantasy|Mystery|Short,1943
36173,Moster fra Mols,Comedy|Family,1943
36206,No News Is Good News,Comedy|Short,1943
36220,Novgorodtsy,Musical|War,1943
36239,Ordet,Drama,1943
36241,The Outlaw,Western,1943
36244,The Ox-Bow Incident,Drama|Western,1942
36249,Paracelsus,Biography|Drama,1943
36260,Phantom Lady,Crime|Drama|Film-Noir|Mystery,1944
36272,Power of the Press,Crime|Drama|Mystery|Romance|War,1943
36279,Spies,Animation|Comedy|Short|War,1943
36282,Puss n' Booty,Animation|Comedy|Family|Short,1943
36326,Saludos Amigos,Adventure|Animation|Comedy|Family|Fantasy|Musical|Short,1942
36341,The Seventh Victim,Drama|Horror|Mystery,1943
36400,Sanshiro Sugata,Action|Adventure|Drama,1943
36414,Tarzan Triumphs,Action|Adventure|War,1943
36431,This Land Is Mine,Drama|War,1943
36497,Victory Through Air Power,Animation|Documentary|History|War,1943
36506,Day of Wrath,Drama|History,1943
36547,Mouse at War,Animation|Comedy|Family|Short|War,1943
36573,Two Thousand Women,Comedy|Drama|War,1944
36613,Arsenic and Old Lace,Comedy|Crime|Thriller,1943
36621,Aventure malgache,Short|War,1944
36653,Bluebeard,Crime|Horror|Thriller,1944
36659,Bon Voyage,Short|War,1944
36682,Busy Buddies,Comedy|Short,1944
36695,A Canterbury Tale,Comedy|Drama|Mystery|War,1944
36697,Captain America,Action|Adventure|Sci-Fi|Thriller,1944
36719,The Conspirators,Drama|Romance|Thriller|War,1944
36733,The Curse of the Cat People,Drama|Horror|Mystery,1944
36755,The Desert Song,Adventure|Musical|War,1943
36824,The Fighting Seabees,Drama|Romance|War,1944
36855,Gaslight,Crime|Drama|Mystery|Romance|Thriller,1944
36947,The Most Beautiful,Drama,1944
36959,The Invisible Man's Revenge,Crime|Horror|Mystery|Romance|Sci-Fi,1944
37008,Laura,Drama|Film-Noir|Mystery,1944
37022,Little Red Riding Rabbit,Animation|Comedy|Family|Short,1944
37024,The Lodger,Crime|Horror|Mystery|Thriller,1944
37073,The Million Dollar Cat,Animation|Comedy|Family|Short,1944
37077,The Miracle of Morgan's Creek,Comedy|Romance|War,1944
37090,Mouse Trouble,Animation|Comedy|Family|Short,1944
37098,The Mummy's Curse,Action|Fantasy|Horror|Romance|Thriller,1944
37120,National Velvet,Drama|Family|Sport,1944
37150,Once Upon a Time,Comedy|Family|Fantasy,1944
37155,Orient-Express,Crime,1944
37166,Passage to Marseille,Adventure|Drama|Romance|War,1944
37198,Puttin' on the Dog,Animation|Comedy|Family|Short,1944
37219,The Return of the Vampire,Drama|Horror,1943
37248,The Scarlet Claw,Crime|Mystery|Thriller,1944
37384,Together Again,Comedy|Romance,1944
37408,Two Girls and a Sailor,Comedy|Drama|Music|Romance|War,1944
37453,Weird Woman,Horror|Mystery,1944
37494,Adventure,Comedy|Drama|Romance,1945
37515,And Then There Were None,Crime|Drama|Mystery|Thriller,1945
37558,Brief Encounter,Drama|Romance,1945
37563,The Bullfighters,Adventure|Comedy|Musical,1945
37595,Christmas in Connecticut,Comedy|Romance,1945
37618,Counter-Attack,Drama|War,1945
37630,Les Dames du Bois de Boulogne,Drama|Romance,1945
37638,Detour,Crime|Drama|Film-Noir,1945
37643,Ten Commandments,Drama,1945
37709,Flirty Birdy,Animation|Comedy|Family|Short,1945
37722,The Frozen Ghost,Horror|Mystery|Romance,1945
37751,The Strange Mr. Gregory,Drama|Mystery|Thriller,1945
37793,House of Dracula,Fantasy|Horror|Sci-Fi,1945
37800,I Know Where I'm Going!,Drama|Romance,1945
37820,Isle of the Dead,Drama|Horror|Mystery|Thriller,1945
37824,"Ivan the Terrible, Part I",Biography|Drama|History,1944
37884,The Lost Weekend,Drama|Film-Noir,1945
37913,Mildred Pierce,Crime|Drama|Film-Noir|Mystery|Romance,1945
37932,My Name Is Julia Ross,Crime|Drama|Film-Noir|Mystery|Thriller,1945
37950,Notorious Gentleman,Drama|Romance,1945
37984,The Phantom Speaks,Action|Crime|Horror|Mystery|Romance,1945
37988,The Picture of Dorian Gray,Drama|Fantasy|Horror|Mystery|Romance|Thriller,1945
37989,Pillow of Death,Drama|Film-Noir|Horror|Mystery|Romance,1945
38032,Road to Utopia,Adventure|Comedy|Family|Musical,1945
38043,Red Meadows,Drama|War,1945
38057,Scarlet Street,Drama|Film-Noir|Thriller,1945
38109,Spellbound,Film-Noir|Mystery|Romance|Thriller,1945
38146,Sylvie et le fantôme,Comedy|Fantasy|Romance,1946
38150,A tanítónö,Drama,1945
38151,Tarzan and the Amazons,Action|Adventure,1945
38232,Vértigo,Drama,1946
38238,Johnny in the Clouds,Drama|Romance|War,1945
38256,Without Love,Comedy|Romance,1945
38268,"Sanshiro Sugata, Part Two",Action|Adventure|Drama,1945
38293,"Albergo Luna, camera 34",Crime|Drama,1946
38354,Beware of Pity,Drama|Romance,1946
38383,The Bride Wore Boots,Adventure|Comedy|Romance|Sport,1946
38402,The Catman of Paris,Fantasy|Horror|Mystery,1946
38417,Cloak and Dagger,Adventure|Film-Noir|Romance|Thriller|War,1946
38435,The Crimson Ghost,Action|Adventure|Crime|Mystery|Sci-Fi|Thriller,1946
38461,Deception,Crime|Drama|Film-Noir|Music|Romance|Thriller,1946
38467,The Desert Horseman,Western,1946
38468,It Rains on Our Love,Drama|Romance,1946
38477,The Diary of a Chambermaid,Drama|Romance,1946
38499,Duel in the Sun,Drama|Romance|Western,1946
38549,A Game of Death,Adventure,1945
38559,Gilda,Drama|Film-Noir|Romance|Thriller,1946
38574,Great Expectations,Adventure|Drama|Mystery|Romance,1946
38650,It's a Wonderful Life,Drama|Family|Fantasy|Romance,1946
38675,Crisis,Drama|Romance,1946
38733,Stairway to Heaven,Drama|Fantasy|Romance|War,1946
38740,The Milky Waif,Animation|Comedy|Family|Short,1946
38762,My Darling Clementine,Drama|Romance|Western,1946
38777,A Night in Casablanca,Comedy|Family,1946
38787,Notorious,Drama|Film-Noir|Romance|Thriller,1946
38824,Panique,Crime|Drama,1946
38854,The Postman Always Rings Twice,Crime|Drama|Film-Noir|Mystery|Romance|Thriller,1946
38875,Rendezvous 24,Drama|War,1946
38908,A Scandal in Paris,Adventure|Comedy|Crime|Romance,1946
38913,Shoeshine,Drama,1946
38924,The Seventh Veil,Drama|Music,1945
38969,Song of the South,Animation|Comedy|Family|Fantasy|Musical,1946
38975,The Spiral Staircase,Drama|Horror|Mystery|Thriller,1946
39041,Tomorrow Is Forever,Drama|Romance|War,1946
39090,No Regrets for Our Youth,Drama,1946
39152,Angel and the Badman,Romance|Western,1947
39155,Antoine & Antoinette,Comedy|Drama,1947
39166,Les aventures des Pieds-Nickelés,Comedy,1948
39169,The Bachelor and the Bobby-Soxer,Comedy|Romance,1947
39174,Banjo,Drama|Family,1947
39193,The Black Widow,Action|Adventure|Crime|Family|Sci-Fi,1947
39197,Blind Spot,Crime|Drama|Film-Noir|Mystery|Romance|Thriller,1947
39204,Body and Soul,Drama|Film-Noir|Sport,1947
39208,Boomerang!,Crime|Drama|Film-Noir|Romance,1947
39224,Brute Force,Crime|Drama|Film-Noir|Thriller,1947
39235,Calcutta,Action|Crime|Drama|Film-Noir|Mystery|Romance|Thriller,1946
39251,The Cat Concerto,Animation|Comedy|Family|Music|Short,1947
39252,Cat Fishin',Animation|Comedy|Family|Short,1947
39296,The Eleven O'Clock Woman,Mystery|Thriller,1948
39302,Dark Passage,Film-Noir|Thriller,1947
39323,The Kneeling Goddess,Crime|Drama|Mystery,1947
39335,A Double Life,Crime|Drama|Film-Noir,1947
39338,Dr. Jekyll and Mr. Mouse,Animation|Comedy|Family|Short,1947
39341,Driftwood,Drama,1947
39349,The Egg and I,Comedy|Romance,1947
39357,Escape Me Never,Drama|Romance,1947
39360,The Exile,Adventure|Romance,1947
39370,The Farmer's Daughter,Comedy|Drama|Romance,1947
39383,Fireworks,Drama|Horror|Short,1947
39386,The Flame,Crime|Drama|Film-Noir|Romance,1947
39416,Gentleman's Agreement,Drama|Romance,1947
39417,Germany Year Zero,Drama|War,1948
39433,The Goofy Gophers,Animation|Comedy|Family|Short,1947
39434,Gran Casino,Drama|Musical,1947
39482,I Walk Alone,Crime|Drama|Film-Noir,1947
39536,Kiss of Death,Crime|Drama|Film-Noir|Romance|Thriller,1947
39567,Lighthouse,Drama,1947
39589,Lured,Crime|Film-Noir|Mystery|Thriller,1947
39607,King of the Range,Western,1947
39627,Mine Own Executioner,Drama|Thriller,1947
39629,Les Misérables,Drama,1948
39631,Monsieur Verdoux,Comedy|Crime|Drama,1947
39637,A Mouse in the House,Animation|Comedy|Family|Short,1947
39654,Neel Kamal,Drama|Musical|Romance,1947
39657,The Life and Adventures of Nicholas Nickleby,Drama,1947
39659,Night Song,Drama|Music|Romance,1947
39660,Night Unto Night,Drama|Romance,1949
39661,Nightmare Alley,Drama|Film-Noir,1947
39677,Odd Man Out,Crime|Drama|Thriller,1947
39796,Salt Water Tabby,Animation|Comedy|Family|Short,1947
39808,The Secret Life of Walter Mitty,Comedy|Fantasy|Romance,1947
39822,Le Silence de la Mer,Drama|Romance|War,1949
39834,A Ship to India,Drama,1947
39852,Song of Scheherazade,Adventure|Biography|Drama|Musical,1947
39871,One Wonderful Sunday,Drama|Romance,1947
39937,The Unfaithful,Crime|Drama|Film-Noir|Mystery,1947
40068,Abbott and Costello Meet Frankenstein,Comedy|Family|Fantasy|Horror|Sci-Fi,1948
40087,All My Sons,Drama|Film-Noir,1948
40092,L'amore,Drama,1948
40098,Anna Karenina,Drama|Romance,1948
40139,Aventuras de don Juan de Mairena,Adventure,1948
40166,The Black Arrow,Action|Adventure|History|Romance,1948
40192,Bugs Bunny Rides Again,Animation|Comedy|Family|Short|Western,1948
40245,Coroner Creek,Western,1948
40257,Cry of the City,Crime|Drama|Film-Noir,1948
40308,Easter Parade,Musical|Romance,1948
40317,The Emperor Waltz,Comedy|Musical|Romance,1948
40330,Eva,Drama,1948
40338,The Fallen Idol,Drama|Mystery|Thriller,1948
40402,Green Grass of Wyoming,Drama|Family|Western,1948
40407,The Outsider,Drama,1948
40418,Port of Call,Drama,1948
40427,He Walked by Night,Crime|Film-Noir|Thriller,1948
40437,Highway 13,Drama,1948
40478,The Iron Curtain,Biography|Crime|History|Thriller,1948
40479,Isn't It Romantic,Comedy,1948
40481,It Always Rains on Sunday,Crime|Drama,1947
40506,Key Largo,Action|Crime|Drama|Film-Noir|Thriller,1948
40512,Kiss the Blood Off My Hands,Crime|Drama|Film-Noir|Thriller,1948
40513,The Kissing Bandit,Comedy|Musical|Western,1948
40522,Bicycle Thieves,Drama,1948
40525,The Lady from Shanghai,Crime|Drama|Film-Noir|Mystery|Thriller,1947
40536,Letter from an Unknown Woman,Drama|Romance,1948
40580,Melody Time,Animation|Comedy|Family|Musical,1948
40594,The Miracle of the Bells,Drama,1948
40607,Moonrise,Crime|Drama|Film-Noir|Romance|Thriller,1948
40611,Mouse Cleaning,Animation|Comedy|Family|Short,1948
40636,The Naked City,Crime|Drama|Film-Noir|Mystery|Thriller,1948
40662,Oliver Twist,Drama,1948
40664,On Our Merry Way,Comedy|Music|Romance,1948
40670,Onna,Drama,1948
40674,The Last Stage,Drama,1948
40683,Paris mil neuf cent,Documentary,1947
40695,Pitfall,Crime|Film-Noir|Thriller,1948
40720,Rachel and the Stranger,Adventure|Comedy|Romance|Western,1948
40724,Red River,Drama|Western,1948
40745,Romance on the High Seas,Comedy|Musical|Romance,1948
40746,Rope,Crime|Drama|Mystery|Thriller,1948
40761,Scott of the Antarctic,Action|Adventure|Biography|Drama|History,1948
40823,"Sorry, Wrong Number",Drama|Film-Noir|Mystery|Thriller,1948
40897,The Treasure of the Sierra Madre,Adventure|Drama|Western,1948
40907,The Truce Hurts,Animation|Comedy|Family|Short,1948
40919,Unfaithfully Yours,Comedy|Music|Romance|Thriller,1948
40936,Vengeance Is Mine,Crime|Drama,1949
40965,Whispering Smith,Western,1948
40980,Women of the Night,Drama,1948
41038,The Lone Ranger,Western,1949
41088,Act of Violence,Drama|Film-Noir|Thriller,1948
41090,Adam's Rib,Comedy|Romance,1949
41094,The Adventures of Ichabod and Mr. Toad,Animation|Comedy|Family|Fantasy|Horror,1949
41098,Africa Screams,Action|Adventure|Comedy,1949
41113,All the King's Men,Drama|Film-Noir,1949
41123,Andaz,Crime|Drama|Musical|Romance,1949
41124,Angels in Disguise,Comedy|Crime|Drama|Family,1949
41161,Barsaat,Drama|Musical|Romance,1949
41162,Batman and Robin,Action|Adventure|Family|Sci-Fi,1949
41163,Battleground,Action|Drama|History|War,1949
41181,Black Hand,Crime|Film-Noir|Thriller,1950
41190,The Blue Lagoon,Adventure|Drama|Romance,1949
41231,The Cat and the Mermouse,Animation|Comedy|Family|Short,1949
41253,Colorado Territory,Western,1949
41257,Come to the Stable,Comedy|Drama,1949
41259,A Connecticut Yankee in King Arthur's Court,Comedy|Family|Fantasy|Musical,1949
41349,Fast and Furry-ous,Animation|Comedy|Family|Short,1949
41386,The Fountainhead,Drama|Romance,1949
41399,Prison,Drama,1949
41423,The Great Madcap,Comedy,1949
41455,Helter Skelter,Comedy|Fantasy|Romance,1949
41487,House of Strangers,Crime|Drama|Film-Noir|Thriller,1949
41497,I Shot Jesse James,Western,1949
41506,In the Name of the Law,Crime|Drama,1949
41523,Jigsaw,Crime|Drama|Film-Noir,1949
41545,The Kid from Cleveland,Drama|Family|Sport,1949
41546,Kind Hearts and Coronets,Comedy|Crime,1949
41571,Ladies of the Chorus,Musical|Romance,1948
41572,The Lady Gambles,Drama|Film-Noir,1949
41587,A Letter to Three Wives,Comedy|Drama|Romance,1949
41592,The Little Orphan,Animation|Comedy|Family|Short,1948
41594,Little Women,Drama|Family|Romance,1949
41625,The Man from Colorado,Romance|Western,1948
41650,Mighty Joe Young,Adventure|Drama|Fantasy|Sci-Fi,1949
41672,My Foolish Heart,Drama|Romance,1949
41776,The Queen of Spades,Drama|Fantasy|Horror,1949
41791,The Red Menace,Drama|Film-Noir|Thriller,1949
41841,Sands of Iwo Jima,Action|Drama|Romance|War,1949
41859,The Set-Up,Crime|Film-Noir|Sport,1949
41866,She Wore a Yellow Ribbon,Western,1949
41871,Shockproof,Crime|Drama|Film-Noir|Romance,1949
41911,The Spider and the Fly,Crime|Drama|Romance|Thriller,1949
41952,Tennis Chumps,Animation|Comedy|Family|Short|Sport,1949
41959,The Third Man,Film-Noir|Mystery|Thriller,1949
41968,Too Late for Tears,Crime|Drama|Film-Noir|Mystery|Thriller,1949
41996,Twelve O'Clock High,Drama|War,1949
41998,Thirst,Drama,1949
42004,Under Capricorn,Crime|Drama|Romance,1949
42041,White Heat,Action|Crime|Drama|Film-Noir,1949
42046,The Window,Drama|Film-Noir|Thriller,1949
42060,You're My Everything,Comedy|Musical,1949
42114,The Honeymooners,Comedy|Family,1955
42192,All About Eve,Drama,1950
42195,American Guerrilla in the Philippines,Drama|War,1950
42200,Annie Get Your Gun,Comedy|Musical|Romance|Western,1950
42208,The Asphalt Jungle,Crime|Drama|Film-Noir|Thriller,1950
42224,Bandit Queen,Western,1950
42256,The Black Rose,Adventure|History|Romance|War,1950
42324,Chain Lightning,Action|Adventure|Drama,1950
